longitude,latitude,dir,dirCat,speed
-1.625,58.125,166,165,2.69
-1.375,58.125,158,165,3.22
-1.125,58.125,152,150,3.69
-0.875,58.125,148,150,4.10
-0.625,58.125,144,150,4.52
-0.375,58.125,141,135,4.96
-0.125,58.125,139,135,5.41
0.125,58.375,137,135,6.12
0.375,58.375,136,135,6.53
0.625,58.375,136,135,6.96
0.875,58.375,135,135,7.39
1.125,58.375,135,135,7.81
1.375,58.375,134,135,8.10
1.625,58.375,134,135,8.27
1.875,58.375,134,135,8.44
2.125,58.375,133,135,8.60
2.375,58.375,133,135,8.76
2.625,58.375,133,135,8.91
2.875,58.375,134,135,9.05
3.125,58.375,134,135,9.20
3.375,58.375,135,135,9.35
3.625,58.375,135,135,9.51
3.875,58.375,135,135,9.58
4.125,58.375,136,135,9.53
4.375,58.375,136,135,9.49
4.625,58.375,137,135,9.45
4.875,58.375,137,135,9.38
5.125,58.375,137,135,9.30
5.375,58.375,136,135,9.24
5.625,58.375,135,135,9.17
5.875,58.375,133,135,8.33
6.125,58.375,130,135,7.53
6.375,58.375,128,135,6.56
6.625,58.375,127,120,5.57
6.875,58.375,126,120,5.52
7.125,58.375,125,120,5.43
7.375,58.375,125,120,5.30
7.625,58.375,126,120,5.18
7.875,58.375,127,120,5.07
8.125,58.375,130,135,4.94
8.375,58.375,129,135,5.73
8.625,58.375,127,120,7.08
8.875,58.375,128,135,7.35
9.125,58.375,132,135,7.02
9.375,58.375,134,135,6.80
9.625,58.375,136,135,6.65
9.875,58.375,138,135,6.56
-9.875,58.375,303,300,9.57
-9.625,58.375,302,300,9.56
-9.375,58.375,301,300,9.50
-9.125,58.375,300,300,9.42
-8.875,58.375,300,300,9.34
-8.625,58.375,299,300,9.21
-8.375,58.375,299,300,9.02
-8.125,58.375,299,300,8.78
-7.875,58.375,299,300,8.52
-7.625,58.375,299,300,8.26
-7.375,58.375,298,300,8.00
-7.125,58.375,298,300,7.71
-6.875,58.375,297,300,7.38
-6.625,58.375,296,300,7.05
-6.375,58.375,295,300,6.72
-6.125,58.375,294,300,6.44
-5.875,58.375,294,300,6.27
-5.625,58.375,294,300,6.10
-5.375,58.375,292,285,5.81
-5.125,58.375,288,285,5.06
-4.875,58.375,283,285,4.33
-4.625,58.375,281,285,4.03
-4.375,58.375,279,285,3.78
-4.125,58.375,276,270,3.52
-3.875,58.375,272,270,3.24
-3.625,58.375,269,270,3.05
-3.375,58.375,263,270,2.73
-3.125,58.375,244,240,2.09
-2.875,58.375,221,225,1.79
-2.625,58.375,212,210,1.76
-2.375,58.375,198,195,1.82
-2.125,58.375,181,180,2.09
-1.875,58.375,168,165,2.51
-1.625,58.375,159,165,3.03
-1.375,58.375,153,150,3.59
-1.125,58.375,149,150,4.07
-0.875,58.375,145,150,4.46
-0.625,58.375,143,150,4.86
-0.375,58.375,140,135,5.27
-0.125,58.375,138,135,5.69
0.125,58.625,138,135,6.39
0.375,58.625,137,135,6.81
0.625,58.625,137,135,7.23
0.875,58.625,136,135,7.64
1.125,58.625,136,135,8.06
1.375,58.625,136,135,8.32
1.625,58.625,135,135,8.42
1.875,58.625,135,135,8.51
2.125,58.625,135,135,8.61
2.375,58.625,135,135,8.71
2.625,58.625,135,135,8.83
2.875,58.625,136,135,8.97
3.125,58.625,136,135,9.09
3.375,58.625,137,135,9.23
3.625,58.625,137,135,9.38
3.875,58.625,137,135,9.43
4.125,58.625,138,135,9.34
4.375,58.625,138,135,9.24
4.625,58.625,138,135,9.15
4.875,58.625,139,135,9.04
5.125,58.625,139,135,8.91
5.375,58.625,137,135,8.05
5.625,58.625,136,135,7.09
5.875,58.625,133,135,6.01
6.125,58.625,130,135,5.03
6.375,58.625,128,135,4.92
6.625,58.625,127,120,4.86
6.875,58.625,126,120,4.77
7.125,58.625,125,120,4.66
7.375,58.625,125,120,4.52
7.625,58.625,126,120,4.41
7.875,58.625,128,135,4.32
8.125,58.625,130,135,4.23
8.375,58.625,133,135,4.13
8.625,58.625,132,135,4.61
8.875,58.625,134,135,5.11
9.125,58.625,139,135,5.41
9.375,58.625,143,150,5.81
9.625,58.625,144,150,5.91
9.875,58.625,145,150,6.00
-9.875,58.625,300,300,10.23
-9.625,58.625,300,300,10.10
-9.375,58.625,299,300,9.96
-9.125,58.625,299,300,9.81
-8.875,58.625,298,300,9.66
-8.625,58.625,298,300,9.46
-8.375,58.625,298,300,9.18
-8.125,58.625,298,300,8.90
-7.875,58.625,297,300,8.61
-7.625,58.625,297,300,8.32
-7.375,58.625,297,300,8.03
-7.125,58.625,296,300,7.73
-6.875,58.625,295,300,7.43
-6.625,58.625,294,300,7.13
-6.375,58.625,293,300,6.84
-6.125,58.625,293,300,6.60
-5.875,58.625,292,285,6.43
-5.625,58.625,292,285,6.21
-5.375,58.625,291,285,5.86
-5.125,58.625,287,285,5.18
-4.875,58.625,284,285,4.51
-4.625,58.625,281,285,4.09
-4.375,58.625,278,285,3.68
-4.125,58.625,275,270,3.28
-3.875,58.625,270,270,2.89
-3.625,58.625,262,255,2.48
-3.375,58.625,251,255,2.14
-3.125,58.625,228,225,1.77
-2.875,58.625,203,210,1.74
-2.625,58.625,195,195,1.81
-2.375,58.625,183,180,1.98
-2.125,58.625,170,165,2.37
-1.875,58.625,161,165,2.84
-1.625,58.625,155,150,3.37
-1.375,58.625,150,150,3.94
-1.125,58.625,147,150,4.41
-0.875,58.625,144,150,4.79
-0.625,58.625,142,135,5.18
-0.375,58.625,140,135,5.58
-0.125,58.625,139,135,5.98
0.125,58.875,140,135,6.66
0.375,58.875,140,135,7.06
0.625,58.875,139,135,7.45
0.875,58.875,139,135,7.85
1.125,58.875,138,135,8.25
1.375,58.875,138,135,8.46
1.625,58.875,138,135,8.48
1.875,58.875,137,135,8.51
2.125,58.875,137,135,8.55
2.375,58.875,137,135,8.58
2.625,58.875,137,135,8.65
2.875,58.875,138,135,8.76
3.125,58.875,138,135,8.86
3.375,58.875,139,135,8.97
3.625,58.875,139,135,9.11
3.875,58.875,139,135,9.15
4.125,58.875,139,135,9.10
4.375,58.875,139,135,9.04
4.625,58.875,139,135,8.96
4.875,58.875,139,135,8.85
5.125,58.875,139,135,8.64
5.375,58.875,138,135,7.61
5.625,58.875,136,135,5.86
5.875,58.875,133,135,4.74
6.125,58.875,130,135,4.29
6.375,58.875,129,135,4.07
6.625,58.875,128,135,4.01
6.875,58.875,127,120,3.94
7.125,58.875,126,120,3.86
7.375,58.875,126,120,3.77
7.625,58.875,127,120,3.71
7.875,58.875,130,135,3.68
8.125,58.875,132,135,3.66
8.375,58.875,135,135,3.64
8.625,58.875,137,135,3.65
8.875,58.875,139,135,3.68
9.125,58.875,143,150,4.07
9.375,58.875,146,150,4.89
9.625,58.875,147,150,5.44
9.875,58.875,147,150,5.61
-9.875,58.875,300,300,10.54
-9.625,58.875,299,300,10.34
-9.375,58.875,299,300,10.14
-9.125,58.875,299,300,9.94
-8.875,58.875,298,300,9.74
-8.625,58.875,298,300,9.49
-8.375,58.875,298,300,9.19
-8.125,58.875,298,300,8.89
-7.875,58.875,297,300,8.58
-7.625,58.875,297,300,8.28
-7.375,58.875,296,300,7.98
-7.125,58.875,296,300,7.69
-6.875,58.875,295,300,7.39
-6.625,58.875,294,300,7.10
-6.375,58.875,293,300,6.81
-6.125,58.875,292,285,6.53
-5.875,58.875,292,285,6.25
-5.625,58.875,291,285,5.91
-5.375,58.875,290,285,5.47
-5.125,58.875,287,285,4.86
-4.875,58.875,284,285,4.24
-4.625,58.875,281,285,3.72
-4.375,58.875,277,270,3.22
-4.125,58.875,272,270,2.73
-3.875,58.875,264,270,2.29
-3.625,58.875,248,255,1.81
-3.375,58.875,236,240,1.72
-3.125,58.875,217,210,1.65
-2.875,58.875,189,195,1.81
-2.625,58.875,181,180,1.99
-2.375,58.875,172,165,2.28
-2.125,58.875,164,165,2.72
-1.875,58.875,157,150,3.20
-1.625,58.875,153,150,3.71
-1.375,58.875,149,150,4.25
-1.125,58.875,147,150,4.70
-0.875,58.875,145,150,5.08
-0.625,58.875,144,150,5.47
-0.375,58.875,142,135,5.87
-0.125,58.875,141,135,6.27
0.125,59.125,143,150,6.95
0.375,59.125,142,135,7.31
0.625,59.125,141,135,7.68
0.875,59.125,141,135,8.05
1.125,59.125,140,135,8.41
1.375,59.125,140,135,8.58
1.625,59.125,140,135,8.54
1.875,59.125,140,135,8.51
2.125,59.125,139,135,8.47
2.375,59.125,139,135,8.43
2.625,59.125,139,135,8.45
2.875,59.125,140,135,8.53
3.125,59.125,140,135,8.61
3.375,59.125,141,135,8.70
3.625,59.125,141,135,8.80
3.875,59.125,141,135,8.84
4.125,59.125,141,135,8.80
4.375,59.125,140,135,8.75
4.625,59.125,140,135,8.63
4.875,59.125,140,135,8.26
5.125,59.125,140,135,7.61
5.375,59.125,139,135,7.07
5.625,59.125,137,135,5.86
5.875,59.125,134,135,4.33
6.125,59.125,130,135,3.43
6.375,59.125,128,135,3.07
6.625,59.125,128,135,3.06
6.875,59.125,128,135,3.04
7.125,59.125,128,135,3.02
7.375,59.125,128,135,3.00
7.625,59.125,129,135,3.00
7.875,59.125,132,135,3.03
8.125,59.125,135,135,3.09
8.375,59.125,137,135,3.17
8.625,59.125,139,135,3.24
8.875,59.125,142,135,3.30
9.125,59.125,144,150,3.33
9.375,59.125,147,150,3.75
9.625,59.125,148,150,4.22
9.875,59.125,150,150,4.33
-9.875,59.125,300,300,10.72
-9.625,59.125,300,300,10.47
-9.375,59.125,300,300,10.23
-9.125,59.125,299,300,9.98
-8.875,59.125,299,300,9.73
-8.625,59.125,299,300,9.45
-8.375,59.125,298,300,9.15
-8.125,59.125,298,300,8.85
-7.875,59.125,297,300,8.54
-7.625,59.125,297,300,8.23
-7.375,59.125,296,300,7.93
-7.125,59.125,296,300,7.63
-6.875,59.125,295,300,7.33
-6.625,59.125,294,300,7.03
-6.375,59.125,293,300,6.73
-6.125,59.125,293,300,6.39
-5.875,59.125,292,285,5.99
-5.625,59.125,291,285,5.57
-5.375,59.125,289,285,5.12
-5.125,59.125,287,285,4.62
-4.875,59.125,285,285,4.08
-4.625,59.125,281,285,3.53
-4.375,59.125,277,270,2.99
-4.125,59.125,270,270,2.48
-3.875,59.125,261,255,2.02
-3.625,59.125,244,240,1.64
-3.375,59.125,234,240,1.62
-3.125,59.125,212,210,1.58
-2.875,59.125,182,180,1.91
-2.625,59.125,171,165,2.25
-2.375,59.125,164,165,2.65
-2.125,59.125,159,165,3.10
-1.875,59.125,155,150,3.57
-1.625,59.125,152,150,4.06
-1.375,59.125,150,150,4.56
-1.125,59.125,148,150,5.00
-0.875,59.125,147,150,5.39
-0.625,59.125,145,150,5.78
-0.375,59.125,144,150,6.18
-0.125,59.125,143,150,6.57
0.125,59.375,145,150,7.22
0.375,59.375,145,150,7.54
0.625,59.375,144,150,7.86
0.875,59.375,144,150,8.19
1.125,59.375,143,150,8.51
1.375,59.375,143,150,8.63
1.625,59.375,143,150,8.54
1.875,59.375,142,135,8.46
2.125,59.375,142,135,8.38
2.375,59.375,142,135,8.28
2.625,59.375,142,135,8.25
2.875,59.375,142,135,8.30
3.125,59.375,143,150,8.35
3.375,59.375,143,150,8.41
3.625,59.375,143,150,8.47
3.875,59.375,143,150,8.42
4.125,59.375,143,150,8.25
4.375,59.375,142,135,8.03
4.625,59.375,142,135,7.68
4.875,59.375,142,135,7.28
5.125,59.375,141,135,6.56
5.375,59.375,139,135,5.69
5.625,59.375,137,135,4.87
5.875,59.375,134,135,3.80
6.125,59.375,129,135,2.81
6.375,59.375,125,120,2.43
6.625,59.375,126,120,2.48
6.875,59.375,127,120,2.51
7.125,59.375,128,135,2.55
7.375,59.375,129,135,2.60
7.625,59.375,131,135,2.66
7.875,59.375,134,135,2.72
8.125,59.375,137,135,2.80
8.375,59.375,139,135,2.88
8.625,59.375,142,135,2.96
8.875,59.375,144,150,3.01
9.125,59.375,147,150,3.03
9.375,59.375,149,150,3.06
9.625,59.375,152,150,3.08
9.875,59.375,155,150,3.10
-9.875,59.375,300,300,10.77
-9.625,59.375,300,300,10.49
-9.375,59.375,300,300,10.21
-9.125,59.375,300,300,9.93
-8.875,59.375,300,300,9.64
-8.625,59.375,299,300,9.34
-8.375,59.375,299,300,9.03
-8.125,59.375,298,300,8.72
-7.875,59.375,298,300,8.41
-7.625,59.375,297,300,8.09
-7.375,59.375,297,300,7.76
-7.125,59.375,296,300,7.44
-6.875,59.375,295,300,7.11
-6.625,59.375,294,300,6.79
-6.375,59.375,294,300,6.47
-6.125,59.375,293,300,6.08
-5.875,59.375,291,285,5.63
-5.625,59.375,290,285,5.17
-5.375,59.375,288,285,4.72
-5.125,59.375,286,285,4.27
-4.875,59.375,283,285,3.77
-4.625,59.375,279,285,3.22
-4.375,59.375,274,270,2.70
-4.125,59.375,266,270,2.23
-3.875,59.375,254,255,1.81
-3.625,59.375,235,240,1.54
-3.375,59.375,211,210,1.52
-3.125,59.375,191,195,1.74
-2.875,59.375,177,180,2.11
-2.625,59.375,167,165,2.57
-2.375,59.375,161,165,3.03
-2.125,59.375,158,165,3.47
-1.875,59.375,155,150,3.93
-1.625,59.375,153,150,4.40
-1.375,59.375,151,150,4.88
-1.125,59.375,150,150,5.31
-0.875,59.375,149,150,5.70
-0.625,59.375,148,150,6.09
-0.375,59.375,147,150,6.48
-0.125,59.375,146,150,6.87
0.125,59.625,148,150,7.48
0.375,59.625,148,150,7.74
0.625,59.625,147,150,8.00
0.875,59.625,147,150,8.26
1.125,59.625,146,150,8.51
1.375,59.625,146,150,8.59
1.625,59.625,146,150,8.47
1.875,59.625,145,150,8.36
2.125,59.625,145,150,8.26
2.375,59.625,145,150,8.14
2.625,59.625,145,150,8.06
2.875,59.625,145,150,8.04
3.125,59.625,145,150,8.04
3.375,59.625,145,150,8.05
3.625,59.625,146,150,8.05
3.875,59.625,145,150,7.88
4.125,59.625,145,150,7.51
4.375,59.625,145,150,7.07
4.625,59.625,144,150,6.52
4.875,59.625,143,150,6.11
5.125,59.625,141,135,5.71
5.375,59.625,140,135,5.05
5.625,59.625,139,135,4.35
5.875,59.625,134,135,3.40
6.125,59.625,126,120,2.52
6.375,59.625,124,120,2.28
6.625,59.625,125,120,2.36
6.875,59.625,127,120,2.45
7.125,59.625,129,135,2.54
7.375,59.625,130,135,2.63
7.625,59.625,133,135,2.70
7.875,59.625,136,135,2.72
8.125,59.625,139,135,2.75
8.375,59.625,141,135,2.79
8.625,59.625,144,150,2.83
8.875,59.625,146,150,2.85
9.125,59.625,149,150,2.82
9.375,59.625,151,150,2.79
9.625,59.625,153,150,2.77
9.875,59.625,156,150,2.74
-9.875,59.625,301,300,10.63
-9.625,59.625,300,300,10.34
-9.375,59.625,300,300,10.04
-9.125,59.625,300,300,9.74
-8.875,59.625,300,300,9.43
-8.625,59.625,300,300,9.12
-8.375,59.625,299,300,8.79
-8.125,59.625,299,300,8.46
-7.875,59.625,298,300,8.13
-7.625,59.625,297,300,7.79
-7.375,59.625,297,300,7.44
-7.125,59.625,296,300,7.07
-6.875,59.625,295,300,6.70
-6.625,59.625,295,300,6.34
-6.375,59.625,294,300,5.98
-6.125,59.625,293,300,5.55
-5.875,59.625,291,285,5.06
-5.625,59.625,290,285,4.59
-5.375,59.625,287,285,4.12
-5.125,59.625,285,285,3.67
-4.875,59.625,281,285,3.19
-4.625,59.625,275,270,2.70
-4.375,59.625,266,270,2.25
-4.125,59.625,255,255,1.88
-3.875,59.625,238,240,1.62
-3.625,59.625,218,225,1.56
-3.375,59.625,199,195,1.73
-3.125,59.625,184,180,2.05
-2.875,59.625,174,180,2.46
-2.625,59.625,167,165,2.92
-2.375,59.625,163,165,3.38
-2.125,59.625,160,165,3.82
-1.875,59.625,157,150,4.27
-1.625,59.625,155,150,4.73
-1.375,59.625,154,150,5.20
-1.125,59.625,152,150,5.63
-0.875,59.625,151,150,6.01
-0.625,59.625,150,150,6.40
-0.375,59.625,150,150,6.78
-0.125,59.625,149,150,7.16
0.125,59.875,151,150,7.76
0.375,59.875,151,150,7.95
0.625,59.875,150,150,8.14
0.875,59.875,150,150,8.33
1.125,59.875,149,150,8.52
1.375,59.875,149,150,8.55
1.625,59.875,149,150,8.42
1.875,59.875,149,150,8.28
2.125,59.875,148,150,8.15
2.375,59.875,148,150,8.01
2.625,59.875,148,150,7.90
2.875,59.875,148,150,7.81
3.125,59.875,148,150,7.72
3.375,59.875,148,150,7.65
3.625,59.875,148,150,7.59
3.875,59.875,148,150,7.32
4.125,59.875,147,150,6.85
4.375,59.875,147,150,6.36
4.625,59.875,146,150,5.83
4.875,59.875,145,150,5.25
5.125,59.875,143,150,4.90
5.375,59.875,143,150,4.71
5.625,59.875,142,135,4.38
5.875,59.875,136,135,3.29
6.125,59.875,124,120,2.32
6.375,59.875,123,120,2.24
6.625,59.875,126,120,2.36
6.875,59.875,128,135,2.49
7.125,59.875,130,135,2.61
7.375,59.875,132,135,2.74
7.625,59.875,135,135,2.80
7.875,59.875,138,135,2.77
8.125,59.875,141,135,2.76
8.375,59.875,144,150,2.76
8.625,59.875,146,150,2.77
8.875,59.875,148,150,2.74
9.125,59.875,151,150,2.65
9.375,59.875,153,150,2.56
9.625,59.875,155,150,2.48
9.875,59.875,157,150,2.39
-9.875,59.875,301,300,10.44
-9.625,59.875,301,300,10.13
-9.375,59.875,301,300,9.82
-9.125,59.875,300,300,9.51
-8.875,59.875,300,300,9.19
-8.625,59.875,300,300,8.86
-8.375,59.875,299,300,8.51
-8.125,59.875,299,300,8.17
-7.875,59.875,298,300,7.82
-7.625,59.875,298,300,7.46
-7.375,59.875,297,300,7.08
-7.125,59.875,297,300,6.67
-6.875,59.875,296,300,6.25
-6.625,59.875,295,300,5.84
-6.375,59.875,294,300,5.44
-6.125,59.875,293,300,4.98
-5.875,59.875,291,285,4.47
-5.625,59.875,289,285,3.97
-5.375,59.875,286,285,3.48
-5.125,59.875,283,285,3.01
-4.875,59.875,277,270,2.56
-4.625,59.875,268,270,2.15
-4.375,59.875,255,255,1.82
-4.125,59.875,238,240,1.61
-3.875,59.875,219,225,1.57
-3.625,59.875,201,195,1.73
-3.375,59.875,188,195,2.04
-3.125,59.875,179,180,2.41
-2.875,59.875,173,180,2.84
-2.625,59.875,168,165,3.29
-2.375,59.875,164,165,3.74
-2.125,59.875,162,165,4.18
-1.875,59.875,159,165,4.62
-1.625,59.875,158,165,5.08
-1.375,59.875,156,150,5.54
-1.125,59.875,155,150,5.96
-0.875,59.875,154,150,6.34
-0.625,59.875,153,150,6.71
-0.375,59.875,152,150,7.09
-0.125,59.875,152,150,7.48
